,FragmentsBitId,AvgNumNonHydrogenAtoms,StdNumNonHydrogenAtoms,countStrong,p-valueStrong,countWeak,p-valueWeak,countVeryWeak,p-valueVeryWeak,countLow,p-valueLow,countCyto,p-valueCyto,countNE,p-valueNE,hStrongBH,p-valueStrongBH,hWeakBH,p-valueWeakBH,hVeryWeakBH,p-valueVeryWeakBH,hLowBH,p-valueLowBH,hCytoBH,p-valueCytoBH,hNEBH,p-valueNEBH
390,390,10.222222222222221,2.1227747971714224,1.0,0.3738023701583231,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.2576637439229351,16.0,0.4499800131093789,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999987215966
391,391,8.0,2.051956704170308,0.0,1.0,0.0,1.0,1.0,0.5014382622462508,1.0,0.591043574325074,0.0,1.0,17.0,0.4114154318717723,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999987215966
392,392,11.233333333333333,3.0515933907095523,1.0,0.5174594745462697,3.0,0.060392188086004155,0.0,1.0,2.0,0.37054950193848174,0.0,1.0,22.0,0.8649999193821283,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999987215966
393,393,10.785714285714286,3.3419107329398816,0.0,1.0,0.0,1.0,2.0,0.0880639820696135,0.0,1.0,0.0,1.0,12.0,0.6223622707398134,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999987215966
394,394,5.25,3.93092939167736,1.0,0.8305269781143334,3.0,0.37822936690195375,4.0,0.2273966284251045,4.0,0.3807236507058842,0.0,1.0,56.0,0.7431417840196101,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999987215966
395,395,10.4,1.9078784028338913,0.0,1.0,0.0,1.0,1.0,0.30655255867736503,1.0,0.3751726204629903,0.0,1.0,8.0,0.8039471878598907,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999987215966
396,396,9.285714285714286,2.847603121471629,0.0,1.0,0.0,1.0,1.0,0.5367141483629438,2.0,0.2505962678339675,0.0,1.0,18.0,0.5796276306880315,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999987215966
397,397,10.833333333333334,1.9930434571835662,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.43131128988998596,1.0,0.1800776243631762,10.0,0.7143696373481445,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999987215966
398,398,9.68421052631579,1.8079541091913334,0.0,1.0,1.0,0.44710672658098405,0.0,1.0,2.0,0.1990268206809898,0.0,1.0,15.0,0.6937260166846004,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999987215966
399,399,8.434782608695652,2.9756415012641173,0.0,1.0,1.0,0.5311565357801141,0.0,1.0,1.0,0.6613266993243763,1.0,0.31672721522862834,20.0,0.5058940244032911,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999987215966
400,400,9.513513513513514,2.5640089136500372,3.0,0.06817629699946001,1.0,0.7047293926016787,1.0,0.7426407522075075,0.0,1.0,2.0,0.1226263765546164,30.0,0.7887858110257924,False,0.7427669251033935,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999987215966
401,401,10.541666666666666,2.516266524480708,0.0,1.0,1.0,0.5463732620276465,0.0,1.0,2.0,0.30249306754898614,1.0,0.32796861611122097,20.0,0.6827072938555702,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999987215966
402,402,11.166666666666666,2.7938424357067015,0.0,1.0,0.0,1.0,1.0,0.4828098314282979,0.0,1.0,0.0,1.0,17.0,0.20329204653540775,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999987215966
403,403,10.0,2.796101181678127,1.0,0.248664608790537,1.0,0.30368014447706837,0.0,1.0,0.0,1.0,0.0,1.0,9.0,0.7598536599171444,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999987215966
404,404,11.208333333333334,3.6512459821576284,0.0,1.0,3.0,0.04096157653939421,0.0,1.0,1.0,0.676928161568135,0.0,1.0,20.0,0.6827072938555702,False,1.0,False,0.969818598296871,False,1.0,False,1.0,False,1.0,False,0.9999999987215966
405,405,8.470588235294118,1.5762071772910895,0.0,1.0,1.0,0.42857733039057194,1.0,0.46348835713900194,0.0,1.0,0.0,1.0,15.0,0.49060434703751504,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999987215966
406,406,7.705882352941177,3.907228683627203,0.0,1.0,0.0,1.0,1.0,0.44344816713625734,2.0,0.1654478902453728,1.0,0.23264611456470438,12.0,0.90922185808908,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999987215966
407,407,10.761904761904763,2.223355719986429,0.0,1.0,2.0,0.14655133874500859,0.0,1.0,1.0,0.627835223367226,0.0,1.0,18.0,0.5796276306880315,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999987215966
408,408,10.583333333333334,3.9042355917074927,3.0,0.0030717653283241944,0.0,1.0,1.0,0.355552926088858,1.0,0.43131128988998596,0.0,1.0,7.0,0.9943348084478978,False,0.1480229504095988,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999987215966
409,409,9.428571428571429,2.821202522590214,0.0,1.0,0.0,1.0,2.0,0.0880639820696135,0.0,1.0,1.0,0.206793280953852,11.0,0.8367644903105462,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999987215966
410,410,8.903846153846153,2.3636641648135357,1.0,0.6822451872109806,2.0,0.41896557379551774,2.0,0.47281646697254204,0.0,1.0,1.0,0.5179750101378757,38.0,0.45705039334690994,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999987215966
411,411,9.909090909090908,2.1086206372260365,2.0,0.03087288821458112,0.0,1.0,2.0,0.057081244513811906,0.0,1.0,0.0,1.0,7.0,0.9812935304813499,False,0.5335668781726762,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999987215966
412,412,9.538461538461538,2.0859254091705375,2.0,0.2641358331650224,0.0,1.0,1.0,0.7608985098586504,2.0,0.5405273589418621,0.0,1.0,34.0,0.415707813026535,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999987215966
413,413,8.705882352941176,2.7496460923577044,0.0,1.0,1.0,0.673948302306116,0.0,1.0,1.0,0.7984847946810067,0.0,1.0,32.0,0.08180308667439336,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999987215966
414,414,9.5,1.6445502286477767,1.0,0.43576380094054634,0.0,1.0,2.0,0.1861325551860031,0.0,1.0,1.0,0.30529951166946684,18.0,0.7474481294061947,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999987215966
415,415,8.428571428571429,2.3819045715047236,0.0,1.0,1.0,0.20567255857460157,0.0,1.0,0.0,1.0,0.0,1.0,6.0,0.6992068542449421,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999987215966
416,416,11.25,1.8314384146529925,0.0,1.0,0.0,1.0,1.0,0.5850211425624167,1.0,0.676928161568135,0.0,1.0,22.0,0.25237062617463035,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999987215966
417,417,9.392857142857142,1.2911591058946585,0.0,1.0,0.0,1.0,1.0,0.6417156255314966,0.0,1.0,0.0,1.0,27.0,0.05284754869438887,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999987215966
418,418,9.25,2.6575364531836625,0.0,1.0,0.0,1.0,1.0,0.44344816713625734,1.0,0.5289508774230031,0.0,1.0,14.0,0.533082608686236,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999987215966
419,419,10.064516129032258,2.299165120155543,1.0,0.5537820489855221,0.0,1.0,0.0,1.0,2.0,0.4198418706972934,0.0,1.0,28.0,0.2639399578206836,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999987215966
420,420,8.133333333333333,1.0110500592068734,2.0,0.5551839235750327,1.0,0.9074618194190606,5.0,0.11589608461920095,3.0,0.6491994170118741,3.0,0.11388305592402981,58.0,0.8553385515819218,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999987215966
421,421,11.153846153846153,3.254491661739412,0.0,1.0,1.0,0.34807090382573763,1.0,0.3787441676615472,2.0,0.11745830011026549,0.0,1.0,9.0,0.9601816768733357,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999987215966
422,422,8.64,1.6218507946170635,0.0,1.0,0.0,1.0,1.0,0.5999814873113367,1.0,0.6918131467968106,0.0,1.0,23.0,0.2272718310829459,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999987215966
423,423,5.0,1.7837651700316894,0.0,1.0,0.0,1.0,1.0,0.46348835713900194,0.0,1.0,0.0,1.0,16.0,0.23070182059969754,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999987215966
424,424,5.918918918918919,2.497332397085732,1.0,0.6184713998324646,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,36.0,0.014453255309421997,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999987215966
425,425,10.3125,2.171369095755026,0.0,1.0,1.0,0.40942990616284697,2.0,0.11087976987041714,0.0,1.0,0.0,1.0,13.0,0.7679916073180812,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999987215966
426,426,7.486486486486487,1.7182898730002523,0.0,1.0,1.0,0.6948047145028337,0.0,1.0,5.0,0.023119887541333817,0.0,1.0,30.0,0.6724827144058436,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999987215966
427,427,9.4,2.6280537792569367,0.0,1.0,1.0,0.3896439388338259,1.0,0.4226626423024779,0.0,1.0,0.0,1.0,13.0,0.5771280459241004,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999987215966
428,428,8.38888888888889,3.6687704402442347,0.0,1.0,1.0,0.44710672658098405,1.0,0.4828098314282979,0.0,1.0,0.0,1.0,16.0,0.4499800131093789,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999987215966
429,429,9.266666666666667,1.6918103387266028,0.0,1.0,1.0,0.3896439388338259,0.0,1.0,1.0,0.5062319407206676,0.0,1.0,13.0,0.5771280459241004,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999987215966
430,430,4.8936170212765955,3.416069924001516,3.0,0.11868303923528192,5.0,0.017194205856379232,4.0,0.08716543048183245,4.0,0.1678688949635902,0.0,1.0,31.0,0.9995534816948461,False,0.9439334538013878,False,0.7413417598708351,False,1.0,False,1.0,False,1.0,False,0.9999999987215966
431,431,8.666666666666666,1.8499249234015476,0.0,1.0,0.0,1.0,1.0,0.4226626423024779,0.0,1.0,0.0,1.0,14.0,0.2952540909474682,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999987215966
432,432,9.352941176470589,2.6108636495496644,0.0,1.0,0.0,1.0,1.0,0.46348835713900194,0.0,1.0,1.0,0.24525763815480295,15.0,0.49060434703751504,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999987215966
433,433,7.481481481481482,2.025218239184047,0.0,1.0,0.0,1.0,1.0,0.6283098602360088,2.0,0.3537420878759796,0.0,1.0,24.0,0.372537296940447,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999987215966
434,434,8.31578947368421,2.3407743113617983,0.0,1.0,2.0,0.12434463930442385,3.0,0.028987644009533707,1.0,0.591043574325074,4.0,0.0002193292647757533,9.0,0.999971144545239,False,1.0,False,1.0,False,1.0,False,1.0,False,0.07486438904345713,False,0.9999999987215966
435,435,7.5,1.6583123951777,0.0,1.0,2.0,0.384605448704308,2.0,0.4364058326718275,3.0,0.29054212695554427,1.0,0.49330645822606856,33.0,0.8199621260813164,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999987215966
436,436,9.65,2.1511624764298958,1.0,0.4055852070355313,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,19.0,0.1570025524969644,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999987215966
437,437,9.68421052631579,2.249037959918052,3.0,0.01186104383080191,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.2698677475358752,15.0,0.8364819054124604,False,0.3373808022983654,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999987215966
438,438,6.73015873015873,3.061311832129307,2.0,0.47501603872326037,2.0,0.601145568515499,1.0,0.8975839658844321,1.0,0.9464628817908973,0.0,1.0,56.0,0.12847217901375213,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999987215966
439,439,8.777777777777779,2.57240820062005,2.0,0.2354258919568118,0.0,1.0,1.0,0.7329977828817978,2.0,0.4973100872501371,0.0,1.0,31.0,0.4986940405037874,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999987215966
440,440,7.705128205128205,3.6448381989306404,4.0,0.1347452962753964,5.0,0.10306378831804039,5.0,0.1424304624798386,2.0,0.8752900483826185,5.0,0.008381710434065888,56.0,0.9973194455441585,False,0.9838087941961206,False,1.0,False,1.0,False,1.0,False,0.506747650757712,False,0.9999999987215966
441,441,9.675,3.1810965090672743,1.0,0.6378904202167954,2.0,0.3612204921083887,0.0,1.0,2.0,0.5405273589418621,1.0,0.47616990003374216,33.0,0.5906130659142803,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999987215966
442,442,10.65,3.453621287865825,1.0,0.4055852070355313,0.0,1.0,0.0,1.0,1.0,0.6098714635834486,0.0,1.0,18.0,0.3750464513050806,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999987215966
443,443,10.863636363636363,2.341240047213802,2.0,0.10809808926583196,0.0,1.0,3.0,0.0425941857695278,1.0,0.6449743907183214,1.0,0.30529951166946684,15.0,0.9857027541164538,False,0.8882041597449303,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999987215966
444,444,5.35,2.162752875388217,0.0,1.0,1.0,0.7326167005885268,3.0,0.17245214843683498,3.0,0.27785536243951453,0.0,1.0,33.0,0.7194263455362572,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999987215966
445,445,8.714285714285714,2.3123448651769496,0.0,1.0,0.0,1.0,2.0,0.0880639820696135,2.0,0.1330470506356366,0.0,1.0,10.0,0.945796233097737,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999987215966
446,446,9.782608695652174,2.104994510766992,1.0,0.45027683013599223,1.0,0.5311565357801141,0.0,1.0,1.0,0.6613266993243763,0.0,1.0,20.0,0.5058940244032911,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999987215966
447,447,11.142857142857142,1.6413036132965795,0.0,1.0,0.0,1.0,1.0,0.22601088932569294,0.0,1.0,0.0,1.0,6.0,0.6992068542449421,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999987215966
448,448,6.888888888888889,3.3314809667922107,1.0,0.3738023701583231,2.0,0.11357759515837781,0.0,1.0,0.0,1.0,0.0,1.0,15.0,0.6937260166846004,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999987215966
449,449,9.852941176470589,2.340592596421288,0.0,1.0,2.0,0.30150528860101883,0.0,1.0,3.0,0.20353498471343917,0.0,1.0,29.0,0.5570791119386757,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999987215966
450,450,10.533333333333333,1.7838784213679535,7.0,3.488944684556652e-08,2.0,0.0829583909712236,0.0,1.0,1.0,0.5062319407206676,0.0,1.0,5.0,0.9999990425447769,True,3.572679356986012e-05,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999987215966
451,451,10.444444444444445,2.165954298846436,1.0,0.20854747576734473,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,8.0,0.5780331965008167,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999987215966
452,452,10.44,1.2354756169184402,2.0,0.1336962078779618,0.0,1.0,1.0,0.5999814873113367,1.0,0.6918131467968106,0.0,1.0,21.0,0.6495716672352472,False,0.979641623377695,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999987215966
453,453,9.436363636363636,1.140392856768489,0.0,1.0,4.0,0.10132560485226651,2.0,0.5933472458538946,5.0,0.10658542421462293,0.0,1.0,44.0,0.8601442376109605,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999987215966
454,454,8.054945054945055,1.0930614066644575,2.0,0.6707556035063508,6.0,0.06764646535645617,3.0,0.6257060281568207,1.0,0.9851678320408797,1.0,0.7726229935002442,76.0,0.46596844076125427,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999987215966
455,455,12.4,1.0198039027185568,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,5.0,0.4276189260258431,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999987215966
456,456,10.03448275862069,1.6501360157248826,3.0,0.03713651392111004,2.0,0.24095583631027498,2.0,0.27983821810563697,0.0,1.0,3.0,0.01149487611763803,19.0,0.9970703721695913,False,0.5839200039188741,False,1.0,False,1.0,False,1.0,False,0.5797293481037364,False,0.9999999987215966
457,457,10.307692307692308,2.4925925763107153,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.4574657057081136,0.0,1.0,12.0,0.3741979972019761,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999987215966
458,458,3.602272727272727,1.6958490279561549,1.0,0.8998057108401841,3.0,0.5460763954488481,4.0,0.38964212424478273,3.0,0.7764547932721765,1.0,0.7687815757876034,76.0,0.36734352432942724,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999987215966
459,459,8.6875,2.39057393736316,2.0,0.19750260680838297,0.0,1.0,1.0,0.6906922159478315,0.0,1.0,0.0,1.0,29.0,0.24088541259096685,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999987215966
460,460,7.2105263157894735,3.9011327284645105,1.0,0.6283069692637048,2.0,0.3494044965043496,1.0,0.7519368521376748,1.0,0.8331895516519515,1.0,0.4673875023796222,32.0,0.6180091604343155,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999987215966
461,461,9.9,1.8138357147217055,0.0,1.0,0.0,1.0,2.0,0.16019548240423767,1.0,0.6098714635834486,0.0,1.0,17.0,0.6175063217719869,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999987215966
462,462,10.033333333333333,2.2580719405919925,0.0,1.0,0.0,1.0,1.0,0.6546398186476885,0.0,1.0,0.0,1.0,28.0,0.04589963527121263,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999987215966
463,463,9.066666666666666,2.768071932270226,1.0,0.32293354965580645,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,14.0,0.2952540909474682,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999987215966
464,464,3.619205298013245,1.9743459049909953,8.0,0.5143378081087954,12.0,0.271585662869053,9.0,0.7651375635153366,11.0,0.8274443392028181,6.0,0.3751676885206106,256.0,0.4630994315111924,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999987215966
465,465,8.884615384615385,2.8328692043569683,0.0,1.0,0.0,1.0,1.0,0.6144046563082851,2.0,0.3367804164479979,0.0,1.0,23.0,0.4037281764893699,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999987215966
466,466,7.0,0.7071067811865476,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,20.0,0.03329856406223091,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999987215966
467,467,10.461538461538462,1.8857924110971174,0.0,1.0,1.0,0.5610983184425997,1.0,0.5999814873113367,1.0,0.6918131467968106,0.0,1.0,22.0,0.4364284568481127,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999987215966
468,468,8.083333333333334,2.6127359010984805,1.0,0.46441867656208924,0.0,1.0,0.0,1.0,0.0,1.0,2.0,0.05817499484171656,21.0,0.4705313705088424,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999987215966
469,469,7.409090909090909,2.964319497396431,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,0.049724081171840684,20.0,0.30915201989481145,False,1.0,False,1.0,False,1.0,False,1.0,False,0.986294607650651,False,0.9999999987215966
470,470,8.272727272727273,1.5719651332536893,1.0,0.43576380094054634,1.0,0.5154318013538823,1.0,0.5534085099422402,0.0,1.0,0.0,1.0,19.0,0.5423341865306184,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999987215966
471,471,11.172413793103448,1.983882739812762,0.0,1.0,1.0,0.6153906503028016,3.0,0.08431991693947825,0.0,1.0,2.0,0.0812163571636369,23.0,0.8446295691643942,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999987215966
472,472,6.604166666666667,2.4726805910904774,0.0,1.0,0.0,1.0,6.0,0.0069966783229467085,1.0,0.8960579850713467,0.0,1.0,41.0,0.5186132437930099,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999987215966
473,473,8.473684210526315,2.740887698166639,2.0,0.0840537732329415,0.0,1.0,1.0,0.5014382622462508,0.0,1.0,0.0,1.0,16.0,0.6556577796852655,False,0.7923688266101919,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999987215966
474,474,10.28,2.553742351921979,1.0,0.47819877942337324,1.0,0.5610983184425997,1.0,0.5999814873113367,3.0,0.10474540869531355,0.0,1.0,19.0,0.9173426119051796,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999987215966
475,475,10.325581395348838,2.5492445778687856,1.0,0.6738291373475076,2.0,0.4076158433747233,1.0,0.7936340694589483,0.0,1.0,1.0,0.5098873425156404,38.0,0.3173061507624634,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999987215966
476,476,8.416666666666666,2.0190069065976197,0.0,1.0,0.0,1.0,2.0,0.19931428527822623,1.0,0.6613266993243763,0.0,1.0,20.0,0.5058940244032911,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999987215966
477,477,9.0,2.23606797749979,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.31351191837457343,0.0,1.0,7.0,0.6375239696801895,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999987215966
478,478,5.4125,2.7689968851553446,2.0,0.5161891371192368,3.0,0.36935444496218606,0.0,1.0,2.0,0.8202168338319729,1.0,0.6714808042816679,59.0,0.26021394100711953,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999987215966
479,479,9.133333333333333,3.2427697352040825,0.0,1.0,1.0,0.3896439388338259,1.0,0.4226626423024779,0.0,1.0,0.0,1.0,13.0,0.5771280459241004,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999987215966
480,480,8.93939393939394,1.1790955429299224,0.0,1.0,1.0,0.662994096016648,1.0,0.7018563878689528,2.0,0.45159486643269625,0.0,1.0,29.0,0.39648373910508955,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999987215966
481,481,7.619047619047619,2.5723102544894294,0.0,1.0,2.0,0.14655133874500859,0.0,1.0,0.0,1.0,4.0,0.00033021327909983373,15.0,0.9651369082453483,False,1.0,False,1.0,False,1.0,False,1.0,False,0.09327955801330476,False,0.9999999987215966
482,482,10.307692307692308,3.1227358661822215,1.0,0.2867595097832627,0.0,1.0,1.0,0.3787441676615472,0.0,1.0,1.0,0.1935450666986498,10.0,0.8679164168250599,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999987215966
483,483,9.13888888888889,3.2158701758084582,0.0,1.0,2.0,0.3255642668837595,0.0,1.0,2.0,0.4973100872501371,0.0,1.0,32.0,0.3170955455773639,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999987215966
484,484,6.448275862068965,1.2201245526175264,1.0,0.5298823109991657,1.0,0.6153906503028016,1.0,0.6546398186476885,2.0,0.3871810962816781,0.0,1.0,24.0,0.7056333353461592,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999987215966
485,485,9.78125,2.5462518409418973,0.0,1.0,2.0,0.2773076711946575,4.0,0.026516436368194864,1.0,0.7785216792617021,1.0,0.4115441778182291,24.0,0.9487679756701728,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999987215966
486,486,5.188679245283019,3.1084583558327754,3.0,0.15399149234581663,0.0,1.0,1.0,0.8572401279399182,4.0,0.22482652276938622,0.0,1.0,45.0,0.5504765038567279,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999987215966
487,487,4.0,2.494438257849294,0.0,1.0,1.0,0.5753475202571241,0.0,1.0,4.0,0.029303079239763465,1.0,0.349904500980766,20.0,0.901426886349377,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999987215966
488,488,9.215686274509803,1.9635274928815762,0.0,1.0,2.0,0.49507791910770244,1.0,0.8463147799563746,4.0,0.20527806330861625,0.0,1.0,44.0,0.44552697959219045,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999987215966
489,489,10.533333333333333,1.54344492037203,0.0,1.0,0.0,1.0,0.0,1.0,2.0,0.14906763292479647,0.0,1.0,13.0,0.5771280459241004,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999987215966
490,490,8.541666666666666,2.362540417055806,0.0,1.0,3.0,0.04096157653939421,1.0,0.5850211425624167,1.0,0.676928161568135,0.0,1.0,19.0,0.8397520751207908,False,1.0,False,0.969818598296871,False,1.0,False,1.0,False,1.0,False,0.9999999987215966
491,491,3.3285714285714287,1.4611290015545082,18.0,0.0032626272665823765,20.0,0.008341522569004346,15.0,0.26465537361546876,11.0,0.930242949459811,19.0,2.836504034832924e-06,264.0,0.999987395996317,False,0.15630083373007503,False,0.6269151640851707,False,1.0,False,1.0,True,0.002718571691599537,False,0.9999999987215966
492,492,9.0,1.3416407864998738,2.0,0.025686504494128435,1.0,0.280369220586257,0.0,1.0,0.0,1.0,0.0,1.0,7.0,0.9432621477483515,False,0.4974558979099294,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999987215966
493,493,7.344827586206897,2.590111994236403,0.0,1.0,2.0,0.5645995096392583,4.0,0.15426574545612842,5.0,0.12605747642929396,1.0,0.6182443220106169,46.0,0.8911524843579224,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999987215966
494,494,8.146341463414634,2.2584364935941545,0.0,1.0,0.0,1.0,1.0,0.7778660060338405,0.0,1.0,0.0,1.0,40.0,0.007989215168885443,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999987215966
495,495,9.0,1.9194297398747862,1.0,0.38989951442621723,1.0,0.46503795365117695,0.0,1.0,1.0,0.591043574325074,1.0,0.2698677475358752,15.0,0.8364819054124604,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999987215966
496,496,8.217391304347826,1.2379221161775433,0.0,1.0,4.0,0.1835468199228854,2.0,0.7154620514190518,0.0,1.0,1.0,0.6822728997047813,62.0,0.13493316240262038,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999987215966
497,497,8.494252873563218,1.714532631054747,1.0,0.8730463420645569,5.0,0.11181293936246989,4.0,0.3155261330587698,3.0,0.7103090785679756,0.0,1.0,66.0,0.6522961683324267,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.9999999987215966
